1 2000010 0.9624260663986206 0.4987598657608032 0.09191356599330902 0.07858423888683319 0.18054711818695068 26.01919174194336 0.03550755977630615 0.4987598657608032
1 2000020 0.8058017492294312 0.418962299823761 0.10275421291589737 0.09078466892242432 0.2079816460609436 23.764461517333984 0.05368736386299133 0.418962299823761
1 2000030 0.6592462658882141 0.3433682322502136 0.10640650242567062 0.09879697859287262 0.23359988629817963 23.539390563964844 0.05935204029083252 0.3433682322502136
1 2000040 0.5514514446258545 0.2857338488101959 0.1498248279094696 0.08765801042318344 0.21425701677799225 24.981605529785156 0.04804997891187668 0.2857338488101959
1 2000050 0.47995635867118835 0.24314633011817932 0.08412845432758331 0.08635195344686508 0.1961326003074646 26.205734252929688 0.04095792397856712 0.24314633011817932
1 2000060 0.42260682582855225 0.20893865823745728 0.11968790739774704 0.0835392028093338 0.19855234026908875 24.832887649536133 0.0496697798371315 0.20893865823745728
1 2000070 0.3884966969490051 0.18739309906959534 0.1022287905216217 0.08412116020917892 0.17787779867649078 25.46027374267578 0.042373690754175186 0.18739309906959534
1 2000080 0.3546728491783142 0.1707840859889984 0.09806786477565765 0.07453387975692749 0.17054468393325806 27.397741317749023 0.03383801877498627 0.1707840859889984
1 2000090 0.3485390543937683 0.16103611886501312 0.10404112190008163 0.08204775303602219 0.17592260241508484 26.453998565673828 0.037559326738119125 0.16103611886501312
1 2000100 0.3538474440574646 0.15296725928783417 0.08777026832103729 0.09914625436067581 0.23667249083518982 24.371723175048828 0.060685113072395325 0.15296725928783417
1 2000110 0.35108330845832825 0.14741827547550201 0.11889424920082092 0.08583295345306396 0.18945123255252838 25.57142448425293 0.04545806348323822 0.14741827547550201
1 2000120 0.328673779964447 0.14234308898448944 0.08504542708396912 0.0831272229552269 0.21304167807102203 25.634777069091797 0.041862428188323975 0.14234308898448944
1 2000130 0.3427642583847046 0.1394062638282776 0.10272029042243958 0.09246966987848282 0.2314954400062561 24.430400848388672 0.0481259822845459 0.1394062638282776
1 2000140 0.3312075436115265 0.1367189586162567 0.13374406099319458 0.07019855827093124 0.16391925513744354 27.59247589111328 0.027979638427495956 0.1367189586162567
1 2000150 0.34437882900238037 0.13553300499916077 0.10126148909330368 0.09748818725347519 0.20932415127754211 24.05169677734375 0.05446946993470192 0.13553300499916077
1 2000160 0.3214277923107147 0.1280924528837204 0.09371282160282135 0.08887852728366852 0.22607146203517914 25.911819458007812 0.04884999617934227 0.1280924528837204
1 2000170 0.29166820645332336 0.10833954066038132 0.09822212159633636 0.09155727922916412 0.2322387844324112 24.492616653442383 0.05613039433956146 0.10833954066038132
